IMF Z log(age) U B1 B2 V R u g r i z
KRO 0.004 9.95 6.855948166537509 6.7577401858935175 6.784241712935009 5.99839671335938 5.368525178862099 8.143156463464463 6.7543741987853405 6.172353218401417 5.864541516581417 5.722136356683157
KRO 0.004 10.0 6.95759988907255 6.850569881280867 6.8774646046167485 6.083387323186345 5.448792149955806 8.245681041242063 6.843276953797099 6.254041977974522 5.943140658775482 5.799438016592594
KRO 0.004 10.04 7.05159519507325 6.930832164413717 6.95837211408366 6.150301240640644 5.506813291986332 8.34036627356886 6.91695712125461 6.315303564570128 5.996951464562249 5.849194113027499
KRO 0.004 10.08 7.141536204380362 7.0106897028847035 7.038805507690841 6.219103240902581 5.5694659730416465 8.430393852542258 6.991165888751707 6.379757534229965 6.057512523193706 5.908053286853187
KRO 0.004 10.11 7.251594274049764 7.126235466438045 7.154130155320129 6.339112466645435 5.691418456733544 8.540300171005113 7.10905466825457 6.501002820955732 6.180294888136016 6.031913184588204
KRO 0.004 10.12 7.263546367330239 7.139959278903418 7.167716989159376 6.3549897757169465 5.707915999664287 8.552635354655065 7.124099567533369 6.516971629101375 6.197709327893987 6.050113611716418
KRO 0.004 10.13 7.255603126721642 7.133140014536545 7.160714205425044 6.351460844994213 5.705824925766036 8.545914165355844 7.119058205084206 6.514398395507056 6.19622012198924 6.049082830116218
KRO 0.004 10.14 7.263598533200135 7.143565324339057 7.170915569651707 6.366310234013949 5.723133686757301 8.554478575094377 7.131776923461585 6.530750224908173 6.214753073452533 6.068865839256267
KRO 0.004 10.15 7.277785773800917 7.158172239863488 7.185472640437162 6.382100782892602 5.74007168997478 8.568613047376514 7.147038783600555 6.546638305569742 6.233430238490099 6.089437543090858
KRO 0.004 10.18 7.319448248489068 7.203312275642942 7.230032552424091 6.438162404381478 5.800496409682386 8.612401143118381 7.198025289280308 6.605934883200389 6.2950524623880835 6.1517657775639645
KRO 0.008 5.0 0.9742377058527183 1.9223014959887657 1.9103816535756366 2.130336759239502 2.2394126150190083 2.096636104709338 2.359418182935284 2.7751008679752736 3.1586853720419703 3.416985533016946
KRO 0.008 5.48 0.9316126733506636 1.8844591467252023 1.8724499698329482 2.0943946311210264 2.2047802853178786 2.0532068738353835 2.3225030424646866 2.739953194495184 3.125120413111785 3.384841223876419
KRO 0.008 5.7 0.9070974877865685 1.8611321889389272 1.8490993193372618 2.071463317096469 2.18214344385769 2.0285685754643388 2.299384917362962 2.717181829793352 3.102785198511602 3.3629701304222386
KRO 0.008 5.85 0.8787203014510621 1.8349248269814213 1.8228557570805557 2.0458675679907627 2.1569773478456797 1.9998837407745405 2.2735087332343844 2.6918003178783727 3.07808532053699 3.3390031443610417
KRO 0.008 6.0 0.8406751981814922 1.7992722015233382 1.787155541039413 2.011134734837612 2.122868475623198 1.961538028910423 2.2383155390678886 2.6574216876131636 3.0445638927176666 3.3062754452763534
KRO 0.008 6.1 0.8003962020620332 1.7625010264179166 1.750309918863477 1.975977660715643 2.088885776275838 1.9207553608294368 2.2023176694601694 2.6229677123979065 3.0115775477029394 3.274515592845615
KRO 0.008 6.18 0.7600739695403653 1.725032213418742 1.7128017183950315 1.9389702001298528 2.052032826063527 1.8800725806315461 2.1651542540233186 2.5859691827795337 2.9750824488305603 3.2386184855637317
KRO 0.008 6.24 0.7183049881115104 1.6859860993690838 1.6737068631697738 1.9008337338274033 2.0145415730378478 1.8379269871010044 2.1265646465674855 2.548205918365594 2.9382083160299977 3.202661479280875
KRO 0.008 6.3 0.6457883899457337 1.6172933340877964 1.6049646344871058 1.8324953212316077 1.946209763879639 1.765040445703837 2.0581706366401824 2.479730035258013 2.8703247565402683 3.1355621656243193
KRO 0.008 6.35 0.5826444445137788 1.5567443472727132 1.5444045016285446 1.7714675566714768 1.8846621417238874 1.7017101890163864 1.9974985335965676 2.418221746469212 2.8088610148049304 3.0741946270858427
KRO 0.008 6.4 0.48256615066085096 1.4593577277464347 1.447029316600517 1.6724524207584515 1.784097975278196 1.6016663748850966 1.8995428665351546 2.317982839810339 2.70788497935443 2.97259086159765
KRO 0.008 6.44 0.36412103434360343 1.3430606155840694 1.3307407013101096 1.5543801673411393 1.664976637398669 1.483615855931466 1.78261178392651 2.1989582538238586 2.588821338255348 2.8529754252300044
KRO 0.008 6.48 0.2775197417008588 1.255822722152692 1.243520370825892 1.4656255235076883 1.5752738884090325 1.397868958974596 1.6948098592368104 2.1094313986581503 2.498915615185138 2.7623969725922186
KRO 0.008 6.51 0.1750331952768005 1.1468455001477555 1.134731813451729 1.3534683047215876 1.4589260545950522 1.2975246594613359 1.5837545262382284 1.9942491471372015 2.38078686174615 2.640471267668166
KRO 0.008 6.54 0.09732632555362519 1.052186248834838 1.0404445687678545 1.2538954542912122 1.354508342951951 1.2244660586906995 1.4859368635013204 1.8900848256350193 2.274850287846815 2.5300401454130657
KRO 0.008 6.57 0.10384437247964495 1.047076689242938 1.0354244634719283 1.2474848834656274 1.3474147253353235 1.234508458480453 1.4800625400862422 1.8829027902236084 2.267548381525484 2.520742618809185
KRO 0.008 6.6 0.20348583770672768 1.1496562692324086 1.1378518756588645 1.351798809606365 1.4558716487086023 1.33347063619397 1.5842405697786126 1.9892532457733956 2.3790843340978802 2.6367567366260807
KRO 0.008 6.63 0.17806784727385905 1.1202543218864824 1.1084148255901907 1.3226624751430502 1.4245313918918674 1.3095955758004698 1.55427086493305 1.9605915516003853 2.3456895640136515 2.5997939148424627
KRO 0.008 6.65 0.18268674017783848 1.119988596644483 1.1081464942901778 1.3209526221807733 1.4231377151698599 1.3158118819116615 1.553734453617293 1.959251246547081 2.3439030735076236 2.5973418168442755
KRO 0.008 6.68 0.18838240437075493 1.0989564107860526 1.087335101463943 1.2936472638002303 1.3927599193206537 1.3291748563113237 1.5301211341979246 1.9305517410126618 2.3094757458373016 2.5559094345057907
KRO 0.008 6.7 0.22263781737251276 1.118309817774092 1.1068185316635462 1.3096929065230383 1.4064684789929496 1.3678200126482216 1.548041678217563 1.9453204705411529 2.320804943028141 2.5622266470611357
KRO 0.008 6.72 0.296137944280209 1.1887328641401211 1.1773078436702233 1.3782239340559805 1.473285195320747 1.442052928549257 1.617672746058131 2.0127333389701056 2.3864337401041857 2.625364493861125
KRO 0.008 6.74 0.32391068646642696 1.204543713937678 1.1931700028551426 1.3904463707527848 1.4847106514911046 1.4736013897934916 1.6324858567496086 2.0248693018163357 2.39594238704773 2.631895645088425
KRO 0.008 6.76 0.31061879039217155 1.175686670685372 1.1644402851480407 1.3578853660813421 1.4496310973007154 1.4654876504933418 1.6020649870260306 1.9907385076966455 2.3588895392804736 2.5906150494510505
KRO 0.008 6.78 0.3080153788505693 1.1627242816797825 1.1515874846445588 1.3416257015661475 1.4308642067691404 1.4664148259959524 1.5877209797021954 1.9729303792616881 2.338179142953647 2.5660213695582335
KRO 0.008 6.81 0.5367584663833023 1.2370763970824492 1.2326604493962878 1.2073432619354716 1.0730225888382372 1.7082894125566148 1.5773152824535308 1.7015367430047 1.8213421721926202 1.8853472279149819
KRO 0.008 6.85 0.6694616034657477 1.2933331547319735 1.2915316011648779 1.1870738255442403 0.9824397526272466 1.8494889965048436 1.6015339035260232 1.6365427456178643 1.6897662059599674 1.7146285176549987
KRO 0.008 6.86 0.6730545113143056 1.2966151515061695 1.2945730481178928 1.197040853301514 0.997786955741911 1.8543804723496016 1.6077662910690314 1.6500270748623485 1.708052885487111 1.7339483605212869
KRO 0.008 6.88 0.6839211233291982 1.3084290064278057 1.305246734829072 1.235924356496081 1.0525735342229008 1.87052273126447 1.6326703682135295 1.6997810902974186 1.7706537681024748 1.7953244314023968
KRO 0.008 6.89 0.6867299993729588 1.3086063924341222 1.3050887133470712 1.2444088216632305 1.0671348705130268 1.8761791084524808 1.6367229146637405 1.712264726099638 1.788560086810603 1.813767554528352
KRO 0.008 6.9 0.6869558171818051 1.3097820545065566 1.3060356065034204 1.2515653011918588 1.0785550588959167 1.8773918656143045 1.6406159688257111 1.722246717288305 1.8022271863697887 1.8275461442842533
KRO 0.008 6.92 0.7100547244427831 1.3391601487972318 1.3347737111904099 1.2945597022983661 1.126369591642744 1.9021523878077438 1.6769897875858795 1.7690261156283191 1.8511943905243249 1.8727355769858725
KRO 0.008 6.93 0.7163043762865664 1.3523823206920151 1.3478036781911247 1.3124052481163506 1.1464090593458747 1.907337472794223 1.692403371512126 1.7884969195994507 1.8718988186649432 1.894819305604455
KRO 0.008 6.94 0.731590571231086 1.3697072224635534 1.3649283176918303 1.335176835648074 1.1731343273040573 1.9232824069046948 1.71214019848937 1.8139554248805942 1.900477665810397 1.9247977403496797
KRO 0.008 6.95 0.7518665434926812 1.3927086557705215 1.3877247071224077 1.3626664272766296 1.2001176376116727 1.9436783458103668 1.7375073865742983 1.841784231020069 1.9254557065515292 1.9456637429092303
KRO 0.008 6.97 0.786540423798066 1.4318709226331396 1.4264434010730804 1.4124855506295848 1.2521931977435394 1.9790724865796512 1.7819264255559495 1.8941119879204655 1.9761881763478093 1.9913681078402923
KRO 0.008 6.98 0.8078304622497212 1.4625131167342642 1.4566210395625643 1.4609844630680775 1.3200267538567025 1.9990852376553767 1.8192615593601622 1.954846611874712 2.0555226736983747 2.081294295712778
KRO 0.008 6.99 0.8867029511850997 1.5640796689137875 1.5576631583878697 1.5807584535135826 1.4566745773463288 2.0721850003788 1.9279529851492305 2.085806033552925 2.200904504319252 2.2344066974652725
KRO 0.008 7.0 0.9812964010567868 1.6980474086274242 1.6913548379582999 1.7171239124248212 1.5808192163576558 2.1545387380887866 2.0643644371190937 2.2164479573573863 2.312401023213558 2.3344248594330685
KRO 0.008 7.04 1.021539069462484 1.7319908519584593 1.7248317414500183 1.7780310408681002 1.6848470337520922 2.1983432286905162 2.1067296333948327 2.3029538989600247 2.4467892984703403 2.497789099896584
KRO 0.008 7.08 1.05655093229979 1.751345993079092 1.7442288323091193 1.7963586177327857 1.7015741887186717 2.238164212100789 2.1257312484938473 2.320500041971305 2.4620350175547236 2.5085447234393476
KRO 0.008 7.11 1.1071788606274926 1.7933411165110507 1.7864061401327334 1.8315613957134949 1.727116333432411 2.2909317000331746 2.1652835614882497 2.35000798760827 2.4805142746720796 2.520739671923662
KRO 0.008 7.15 1.1779521128569466 1.8552894258009223 1.8485179052869734 1.8904612768628222 1.7828918903548077 2.3634621225069714 2.2257452808611737 2.407045092487562 2.533933802703357 2.572639347386177
KRO 0.008 7.18 1.2932513733131115 1.9852830765783016 1.9782052058709032 2.0352342637352123 1.9476680981542895 2.4739954890455826 2.360722646226717 2.5640829337824775 2.7118765202206254 2.7663846846122673
KRO 0.008 7.2 1.3172508283750244 1.9953349048473756 1.9885365357448779 2.0367814482722215 1.938862588008892 2.5009373920352522 2.3674263997029263 2.5594066326314695 2.6958191466791255 2.741889186371514
KRO 0.008 7.23 1.3645995223672873 2.0186373754748086 2.012362121369136 2.043292151875698 1.9252217308321884 2.553476945008041 2.384204603176746 2.5536611978951647 2.668632426204082 2.6996171153709674
KRO 0.008 7.26 1.4155144470508325 2.042403612692395 2.036684623415109 2.049854433113499 1.9125683419949011 2.6104152933696674 2.4011255195253987 2.5484710395156163 2.6434695922669653 2.660878035719788
KRO 0.008 7.28 1.4626081837459701 2.070732804417621 2.0654387047521485 2.064562411354566 1.911193927029825 2.6615180313472258 2.4241493909577136 2.553365390223026 2.6316281304853937 2.638068182037626
KRO 0.008 7.3 1.5080305650945893 2.0972923708862647 2.092226383973647 2.087244267799628 1.9340792415798105 2.711814388994218 2.448504956125189 2.5758690998934504 2.6555028256727176 2.6622116319260036
KRO 0.008 7.34 1.6406092889239825 2.2278921885333474 2.2227452507047256 2.227171481136773 2.0872484312121093 2.8423853852281744 2.5818203331993153 2.7241068467325795 2.816786918500687 2.832853890977544
KRO 0.008 7.38 1.6870291308095915 2.2514575986585905 2.246659836824441 2.2423742551189862 2.096230615234274 2.8946885657747408 2.601563141033528 2.7353002568158096 2.822274377026145 2.8339944589780024
KRO 0.008 7.41 1.7202332355791847 2.267280150946203 2.262888927343746 2.246120382058077 2.0883288094141004 2.9320203666613174 2.6123862925626873 2.7317020670845102 2.8074010119339596 2.8122560163249566
KRO 0.008 7.45 1.7929163477209902 2.314072551712144 2.3102373183550386 2.2773172968749096 2.1054751803441087 3.01071443260305 2.6525440476513302 2.754025059082115 2.8162956815273197 2.8129591826694997
KRO 0.008 7.48 1.8514113534005339 2.345693032327476 2.3423451584791297 2.2956958670537655 2.111496527544624 3.0755839054641405 2.6785376676354367 2.7646402325431985 2.8150325113844707 2.8039455918531764
KRO 0.008 7.51 1.9249017340632315 2.3893459234920043 2.386668268332266 2.3205543080052435 2.1193566013522487 3.1556337227071203 2.7142109106514076 2.778754828927253 2.81312952513827 2.792390899091051
KRO 0.008 7.53 1.977698071727343 2.4555547209002917 2.452106591420272 2.4191981875952053 2.2601936420814135 3.206373535177119 2.791923527350027 2.9032575246273473 2.9805844057466735 2.9858782386957023
KRO 0.008 7.56 2.0361852983930926 2.5188405117692625 2.5153659435331255 2.4861262879705137 2.332357771637276 3.2620569403069744 2.856214645395452 2.973438112965011 3.055955799014361 3.066802448718105
KRO 0.008 7.58 2.0664007165480895 2.540672412179343 2.537342812971027 2.505364621391078 2.350635949733272 3.2942996291403666 2.8766469508246195 2.9919844159344513 3.073849156629256 3.084698657234879
KRO 0.008 7.6 2.08509432047566 2.547971645954801 2.544845052316338 2.507885422482346 2.3502219674345852 3.3159997983071583 2.8817108072095414 2.9924912175146523 3.072078556817656 3.0820804072077457
KRO 0.008 7.62 2.105442534181293 2.558632794016832 2.55566127416264 2.5153534049795105 2.3565064223502192 3.3389861480371272 2.890761859001683 2.9990175211909906 3.0781229159971395 3.0884331158710743
KRO 0.008 7.64 2.133827937976972 2.578275325444036 2.5754086808861083 2.5333243419719222 2.374078632279189 3.369933878136306 2.909443308274175 3.0167028346203515 3.0955247101995176 3.1055204191226955
KRO 0.008 7.66 2.161649688459932 2.5933030266829755 2.590691223574967 2.542264792645046 2.378986389349092 3.4008390988393677 2.921663252163311 3.022904975974446 3.0985073613275467 3.107075822224045
KRO 0.008 7.68 2.1931551970858365 2.612350114803003 2.6099451201610955 2.5561809121251398 2.388988306308014 3.435909344869214 2.938390190228373 3.0343020000991294 3.106292652461929 3.1126833164281087
KRO 0.008 7.7 2.218814991267005 2.624557341111684 2.6223724520226033 2.564194115962497 2.3958727216197153 3.465166321983927 2.948390592861171 3.041339477222406 3.113132760148671 3.1201409324523843
KRO 0.008 7.74 2.310168330759206 2.7078000384596974 2.7055303961837867 2.6556942413617763 2.5023899081084235 3.559289334368825 3.0339040688110734 3.1417418314244165 3.2299825383688137 3.2479666613899076
KRO 0.008 7.78 2.368909599162777 2.7558130186493592 2.7536998430191826 2.702932549120054 2.5531918551767308 3.6205398081208293 3.0808307198025395 3.190896787431894 3.283703298768399 3.3066964225953774
KRO 0.008 7.81 2.4240343057545397 2.792405502571481 2.7906945263551926 2.7301113212995345 2.5748900741183025 3.6801045595760207 3.112993662747177 3.214264720335121 3.3029778364281603 3.324702295454228
KRO 0.008 7.85 2.4812105345462556 2.824068588738857 2.8228152836330294 2.7520775406332714 2.5915878419774336 3.7436943823371727 3.139912990860173 3.232613035998147 3.317244149722432 3.3371323587440194
KRO 0.008 7.87 2.5018113217673017 2.8360222931377397 2.834611383843428 2.773042822432427 2.626348136304676 3.7683334439819425 3.1547621870013933 3.2618854296684368 3.361301640869866 3.389786530769468
KRO 0.008 7.9 2.578698312873804 2.9122832020327643 2.9109873378922186 2.8483099144641297 2.702517789608715 3.8436369370785264 3.230178747002346 3.3376401938609894 3.4381375776508185 3.4696141144283366
KRO 0.008 7.93 2.6272998099837106 2.946925358943341 2.9460412475485382 2.8728229878650926 2.7192737873819004 3.8950260391477847 3.260207241651583 3.3571173921354833 3.4504705180256514 3.478970668580826
KRO 0.008 7.95 2.6543259858846957 2.9585388496747127 2.957967827449764 2.8776060582208016 2.719399628906772 3.925945266509371 3.268540438353836 3.3588980438994347 3.447875456158561 3.474227198934256
KRO 0.008 7.98 2.6914369834750866 2.9800922772622704 2.979897582998669 2.8905073133575034 2.7263503459744 3.966983228050322 3.286005394102778 3.3678937587733535 3.4515200973191518 3.4759121061962666
KRO 0.008 8.0 2.732820964857556 3.0117733371455255 3.011893699804483 2.914109038432227 2.743498553502928 4.01015152835039 3.3140699183235944 3.387397195936314 3.4647899539360387 3.4863840765676932
KRO 0.008 8.3 3.3299320512560233 3.498304471367354 3.5007184267909697 3.3518769894832143 3.153831780752784 4.637509771442394 3.7762170480794643 3.8100035655417748 3.852093262649466 3.846041404382253
KRO 0.008 8.48 3.690828049060357 3.7624508834552017 3.767305627475111 3.554694818705518 3.3098641537486113 5.02232197225676 4.012692755847672 3.982685176168301 3.9825552932720476 3.9543047983419917
KRO 0.008 8.6 3.9822064150301224 3.9887708476637656 3.994937910664394 3.757833632849593 3.502485270446869 5.327794790045699 4.226581393314602 4.1793461899310085 4.168499475346591 4.1304762847720635
KRO 0.008 8.7 4.204721786016158 4.169283375874812 4.177203972122357 3.899843580865639 3.6205574047909512 5.554660082634966 4.388206942211324 4.306736511775005 4.271788456383126 4.223869894878126
KRO 0.008 8.78 4.361529515942903 4.299531453080119 4.308947252839252 3.995583616690762 3.689608190428131 5.711217639911181 4.502034423403634 4.387348628580751 4.321741820658472 4.254430657676066
KRO 0.008 8.85 4.519327947013387 4.440681070171359 4.4514420604106135 4.102307354171583 3.76900131651718 5.867714424656404 4.627678004030292 4.476496383333226 4.386715185157497 4.310588279782506
KRO 0.008 8.9 4.651861927847808 4.559926645867946 4.572222666482889 4.179968682979688 3.8144432251133162 5.996688539066076 4.728462140537188 4.533044490398195 4.416525298949145 4.329882372995625
KRO 0.008 8.95 4.760663461556373 4.6693809652833735 4.683170539516837 4.248595840886642 3.855679847462018 6.098722128780876 4.819459069809872 4.583199613386226 4.445660695852608 4.352588699199499
KRO 0.008 9.0 4.876087787089768 4.7861408459075765 4.801356269413571 4.326503595174394 3.9068014400054025 6.20748083749916 4.918652033448039 4.643329929930742 4.484469122910694 4.383204154807464
KRO 0.008 9.18 5.327112301972097 5.221069674842516 5.2417706974862135 4.616535934988826 4.088526899414179 6.6371653872333365 5.28829334136786 4.860926431431748 4.619979046720458 4.491026919447199
KRO 0.008 9.3 5.732386993564748 5.639013969836984 5.661413212701701 4.992494666111282 4.432785059140284 7.029130337383121 5.687018255993605 5.215849015809068 4.950333651914361 4.810743486924265
KRO 0.008 9.4 5.985720044252092 5.85365831634253 5.878895441726947 5.146543092319366 4.54868778802544 7.276875217822541 5.872026432082015 5.344270788724449 5.050642356505419 4.899522488961855
KRO 0.008 9.48 6.2172928084435695 6.092962425548344 6.118546454370076 5.379681606233611 4.780048962195967 7.503996772062065 6.108000485465764 5.575387165891547 5.282833359976385 5.136009775233246
KRO 0.008 9.54 6.2462305375752285 6.067611124147529 6.095705461411011 5.300306731066838 4.663062344964242 7.5334686791447805 6.056518074666952 5.472504079636314 5.147446031147977 4.9823692708986425
KRO 0.008 9.6 6.48436490166066 6.364838857642605 6.390732171524937 5.645723410224658 5.042202127896246 7.767772734171144 6.3769161494765125 5.838906658051554 5.543149673100066 5.396425333326496
KRO 0.008 9.65 6.57368364801918 6.443262703079812 6.469841444924821 5.710878168170689 5.09950192373513 7.856272831489013 6.448496594853749 5.899157870283991 5.596587721204221 5.446451769386696
KRO 0.008 9.7 6.664540031986581 6.525643534106395 6.552876417823656 5.780520182361024 5.161240466987324 7.945603775805955 6.524374389369909 5.963892640440461 5.654377128562663 5.501205638158565
KRO 0.008 9.74 6.725991965524657 6.575339781350493 6.6031631985857056 5.818144241097611 5.19083761644442 8.006651012854567 6.568150875390414 5.996246742780611 5.680499896910161 5.524200539894421
KRO 0.008 9.78 6.816947055323852 6.653035266723004 6.681447304562568 5.8840749020406 5.247982884264941 8.097546991670226 6.640046749626128 6.057023881417107 5.732684446055712 5.5711697646259335
KRO 0.008 9.81 6.873387994985637 6.701674013124993 6.730434707174082 5.926135759560385 5.286532757731523 8.154006478743801 6.6852274572282635 6.096899525141181 5.769587075482873 5.606703104152876
KRO 0.008 9.85 6.968293054120029 6.785159047568856 6.814518687060024 5.9977374140541695 5.349719710297556 8.248133091966286 6.762828021987351 6.1633640663988825 5.828439623898523 5.661751994340845
KRO 0.008 9.9 7.084492204958998 6.8770638001733335 6.907563083326 6.068670998285249 5.409378515294945 8.363844458241266 6.8437827450953375 6.226741620324821 5.883643729868679 5.713499721276461
KRO 0.008 9.95 7.199907515134814 6.994420121417175 7.024902709487982 6.186588434012358 5.525680348384752 8.479036228234504 6.961401192251612 6.344759519307351 5.997111543045788 5.824437094242468
KRO 0.008 10.0 7.303954093397962 7.085002383981077 7.1159808117679715 6.267991003981851 5.599968843696914 8.583465928791552 7.047162567723822 6.422863254226064 6.066048411291453 5.887373128592115
KRO 0.008 10.04 7.433138575400533 7.2078379721285 7.239054512158715 6.387027987246654 5.716669614458979 8.71244889836012 7.168058666876787 6.5399917544984785 6.182345956968346 6.003821882211325
KRO 0.008 10.08 7.521783213452064 7.2857999468938885 7.317421269088908 6.457966080291698 5.782026032309659 8.801122576712045 7.242164559609611 6.608825709261586 6.2426617843516095 6.058845788262948
KRO 0.008 10.11 7.594039447822977 7.343083617098874 7.375243029322996 6.505157695461883 5.822810262632882 8.873795367622916 7.294468939815813 6.651359336541963 6.281527944808387 6.09713400892648
KRO 0.008 10.12 7.620083793678098 7.363338735905154 7.3957590929250685 6.521160654817276 5.83590766370781 8.899537812677648 7.312271514106511 6.666511439433647 6.291589711353231 6.103688805024708
KRO 0.008 10.13 7.618126826360825 7.363343646594036 7.395643640334431 6.523236280313897 5.84050720944166 8.898458354674373 7.3136032061369445 6.66845579067879 6.300224281373444 6.11645018545507
KRO 0.008 10.14 7.635498110082632 7.384525929040062 7.416628643276143 6.548421745364791 5.868888349354857 8.916396255862493 7.336778743654014 6.695226762086461 6.330820160264286 6.149872952861086
KRO 0.008 10.15 7.6565064241734575 7.404687524702142 7.436777733473491 6.568447042591913 5.88687768469941 8.937672190471131 7.356964016411785 6.7149100136721795 6.3462965781755525 6.16368241595711
KRO 0.008 10.18 7.727377050740022 7.487722037783991 7.5191888909830835 6.664527726602607 5.991593742418634 9.009879132379195 7.4464591413656915 6.816043770135144 6.4554962262775515 6.2755261587669775
KRO 0.02 5.0 0.7825040774005134 1.7286513230352119 1.7168629810692209 1.9317534569598713 2.0375842447562698 1.9060339631443646 2.163714649459832 2.573927136694008 2.9557255277702814 3.212897813263536
KRO 0.02 5.48 0.7524448016274179 1.701899224652349 1.6900439719873264 1.906432828398425 2.013367929120643 1.87539082961271 2.1376715503051265 2.549247860067941 2.9324141819138325 3.190666174002087
KRO 0.02 5.7 0.7175824738418708 1.6695530911768643 1.657655628827658 1.8745730231946054 1.9818588288301222 1.8401858748079554 2.1056857579088777 2.5174587308981464 2.901413275338468 3.1602795575912572
KRO 0.02 5.85 0.6823718186308247 1.6359592937991778 1.6240431011777998 1.8413584748156442 1.9488443456190452 1.8048591341442992 2.0722123558575993 2.484371369539202 2.8687692109995004 3.1282390545605785
KRO 0.02 6.0 0.6374766372314304 1.5957189533130651 1.5837098674192984 1.8031271431964533 1.9119469437538834 1.759181166696235 2.032913038547034 2.4470657529583284 2.832786194535648 3.0936444322289467
KRO 0.02 6.1 0.5553401878983475 1.5195998260427097 1.5075015273864527 1.7286052794414837 1.8384862039234064 1.6762109541331305 1.957586214909559 2.3730863459988405 2.76053009618902 3.0229267730865366
KRO 0.02 6.18 0.5066419960317721 1.4722291046225338 1.460137378570514 1.6804911161532703 1.7896845749229024 1.6275378313453195 1.9099558046866654 2.324362690452799 2.7116942392398307 2.9740160047940214
KRO 0.02 6.24 0.43769161864720285 1.4094626420431104 1.3972327792578771 1.6206663551670784 1.732110474909197 1.5576378841530718 1.848570485695665 2.26603242619282 2.6556798618603117 2.9200585806102075
KRO 0.02 6.3 0.33144486407937057 1.3084945990398822 1.296209305336159 1.519892800860863 1.6311957166845947 1.4508338562836633 1.7478338451349038 2.1650462557275794 2.555106681890306 2.819719146287921
KRO 0.02 6.35 0.26095729471264484 1.2409520692054383 1.2286014157600418 1.4531952323398811 1.5655029668623288 1.3801852610889234 1.680756337588638 2.0989198717888278 2.4903741010408473 2.755936338895031
KRO 0.02 6.4 0.15064442717363447 1.1324943566103172 1.1201531319708349 1.3429225059877519 1.454313697663652 1.2702598990128684 1.5716390430346059 1.987826664671919 2.3792383738930076 2.6441722832759544
KRO 0.02 6.44 0.03944039989861592 1.0197267714473575 1.0074016790745781 1.228319531363916 1.3387875285622148 1.1604197169482453 1.4581755805343142 1.8724952078710095 2.2634834839949867 2.5274352910931674
KRO 0.02 6.48 -0.03137488375770081 0.9452954611218907 0.933080234797798 1.152719051923866 1.260850770006075 1.0908295754441233 1.3826759555823265 1.7951022794101994 2.184999735692967 2.4469934138188285
KRO 0.02 6.51 -0.07633286345891532 0.8903976309609503 0.8784606072760064 1.0955087453728423 1.20157027696035 1.0481965917600227 1.3257262398883163 1.7357632744322138 2.1249738759229593 2.3854740051064716
KRO 0.02 6.54 -0.09354642776967159 0.8490521382535547 0.8374660774748723 1.0462479423032798 1.1477255562200237 1.0379004855286005 1.2805955569917464 1.6830145243577568 2.0681773237033787 2.322598367444781
KRO 0.02 6.57 -0.06119520466619566 0.8601984326927821 0.8487743672978976 1.0523722956344506 1.1516975436207386 1.07670043150002 1.2897139700824432 1.6877265756676372 2.0700731074437733 2.3192962640708337
KRO 0.02 6.6 -0.060452114282451674 0.8404364095318058 0.8291685326336089 1.0260655688585938 1.12061780786643 1.0841710482328444 1.2674457307014513 1.658872617008567 2.035229880254453 2.2769925816676184
KRO 0.02 6.63 0.015960417327584242 0.9037942827157583 0.8926711621471379 1.0870730200984084 1.1795634118108378 1.164145026467812 1.329520751653495 1.7186177065383155 2.0923650166954366 2.3298642332905692
KRO 0.02 6.65 0.1256822921578724 1.0199266239978741 1.0087695733380024 1.2062649146833797 1.3010206256931203 1.2708336053095102 1.4466552410538234 1.839112730909752 2.215382421720553 2.4559744130491956
KRO 0.02 6.68 0.22375918948291562 1.1216743153005901 1.1104585674184855 1.3101466296908277 1.4055566162497912 1.3668209886220928 1.5491608191554014 1.9439119551571102 2.320265489880034 2.56272316551915
KRO 0.02 6.7 0.2425139621729704 1.142563934819746 1.131340664380815 1.3329003642933475 1.4269169882971715 1.3845469651605646 1.570277399734875 1.9662254366843945 2.341276975156139 2.583376562476436
KRO 0.02 6.72 0.23912538948896178 1.1396101787161088 1.1283788665429952 1.3305934083604045 1.4245138828548196 1.3808797015306857 1.567375977792492 1.9643140774051253 2.3385861395912833 2.5812465299973346
KRO 0.02 6.74 0.21879853305864172 1.111400941651802 1.10017820331504 1.299030418508832 1.3915397502238636 1.3639659526300156 1.5383609446192117 1.9311293301327317 2.305364977369256 2.5436978587141446
KRO 0.02 6.76 0.27102448587184313 1.1041834231430787 1.0960802477157663 1.1738142284155244 1.1261391462471313 1.4200081576428096 1.4877048969994582 1.721597134883266 1.9309156947878114 2.0505462757220534
KRO 0.02 6.78 0.27014945599794116 1.054968094854801 1.046981260888066 1.1267981103755744 1.0843688090137114 1.433125214559856 1.4386332656552105 1.6779391887867994 1.8926140906075353 2.008621582252912
KRO 0.02 6.81 0.35901170497520685 1.026717217918565 1.019694128607576 1.0763024877452634 1.02005642283275 1.5534338672624037 1.4002763970003236 1.61829435145467 1.8210889026261206 1.9110516528091757
KRO 0.02 6.85 0.433028732840423 0.9783176007192793 0.9741272489801047 0.9672473649881184 0.8726154432211066 1.652699550431469 1.3221339038470297 1.4839546992743329 1.6516050653849184 1.6897297452067312
